symbol,date,year,Stock Price,Number of Shares,Market Capitalization,- Cash & Cash Equivalents,+ Total Debt,Enterprise Value
PATK,2009-12-31,2009,1.14,2.0614925E7,23501014.499999996,60000.0,42267000.0,65708014.5
NXST,2013-12-31,2013,47.52,2.9897E7,1420705440.0,40028000.0,1071119000.0,2451796440.0
NXST,2012-12-31,2012,14.24,28940.0,412105.60000000003,68999000.0,857642000.0,789055105.6
NXST,2011-12-31,2011,8.5,0.0,0.0,7546000.0,640361000.0,632815000.0
NXST,2010-12-31,2010,4.84,2.8442427E7,137661346.68,23658000.0,643100000.0,757103346.6800001
NXST,2009-12-31,2009,4.58,2.8430427E7,130211355.66,12752000.0,670374000.0,787833355.66
BZH,2013-09-30,2013,17.12,2.4651E7,422025120.0,0.0,1512183000.0,1934208120.0
BZH,2012-09-30,2012,14.7,1.8474E7,271567800.0,0.0,1498198000.0,1769765800.0
BZH,2011-09-30,2011,10.55,0.0,0.0,0.0,0.0,0.0
BZH,2010-09-30,2010,17.3,1.5135472E7,261843665.60000002,576321000.0,0.0,-314477334.4
BZH,2009-09-30,2009,21.55,7849730.0,169161681.5,556800000.0,0.0,-387638318.5
ZAGG,2013-12-31,2013,4.19,0.0,0.0,15031000.0,17543000.0,2512000.0
ZAGG,2012-12-31,2012,7.25,0.0,0.0,20177000.0,24000000.0,3823000.0
ZAGG,2011-12-31,2011,11.0,0.0,0.0,0.0,0.0,0.0
ZAGG,2010-12-31,2010,7.13,2.3655703E7,168665162.39,2373000.0,31000.0,166323162.39
ZAGG,2009-12-31,2009,4.0,2.1690195E7,86760780.0,4970756.0,0.0,81790024.0
BXG,2012-12-31,2012,9.61,0.0,0.0,0.0,0.0,0.0
BXG,2011-12-31,2011,2.57,0.0,0.0,0.0,0.0,0.0
RELX,2013-12-31,2013,14.49,3.2912009619205E9,47689501938.22804,218543046.3576,5432119205.297999,52903078097.16844
RELX,2012-12-31,2012,10.45,3.2131404204545E9,33577317393.749523,1040584415.5844,6318181818.181801,38854914796.346924
RELX,2011-12-31,2011,8.22,3.0706000310559E9,25240332255.2795,1127329192.5466,6649068322.9814,30762071385.7143
RELX,2010-12-31,2010,8.07,3.0767475280374E9,24829352551.261818,1155763239.8754,6700934579.4392,30374523890.82562
RELX,2009-12-31,2009,7.71,2.9152182443366E9,22476332663.835186,1187702265.3722,7614886731.3916,28903517129.854584
RGS,2013-06-30,2013,18.41,5.6704E7,1043920640.0,200488000.0,174770000.0,1018202640.0
RGS,2012-06-30,2012,18.31,5.7137E7,1046178469.9999999,111943000.0,287674000.0,1221909470.0
RGS,2011-06-30,2011,14.93,5.6704E7,846590720.0,96263000.0,313411000.0,1063738720.0
RGS,2010-06-30,2010,17.71,5.7434084E7,1017157627.6400001,151871000.0,440029000.0,1305315627.64
RGS,2009-06-30,2009,18.54,4.2897E7,795310380.0,42538000.0,634307000.0,1387079380.0
ATR,2013-12-31,2013,64.21,6.609E7,4243638899.9999995,309861000.0,356139000.0,4289916899.9999995
ATR,2012-12-31,2012,51.86,6.6392E7,3443089120.0,229755000.0,382348000.0,3595682120.0
ATR,2011-12-31,2011,52.13,6.6553E7,3469407890.0,377616000.0,259026000.0,3350817890.0
ATR,2010-12-31,2010,47.81,0.0,0.0,376427000.0,308899000.0,-67528000.0
ATR,2009-12-31,2009,35.48,6.758299E7,2397844485.2,332964000.0,337971000.0,2402851485.2
ABG,2013-12-31,2013,47.7,3.07E7,1464390000.0,5400000.0,554400000.0,2013390000.0
ABG,2012-12-31,2012,34.3,3.11E7,1066729999.9999999,6200000.0,466000000.0,1526530000.0
ABG,2011-12-31,2011,23.29,3.18E7,740622000.0,11400000.0,458600000.0,1187822000.0
ABG,2010-12-31,2010,18.42,3.2735377E7,602985644.34,21300000.0,968400000.0,1550085644.3400002
ABG,2009-12-31,2009,11.07,3.2277389E7,357310696.23,84700000.0,973900000.0,1246510696.23
CATO,2013-02-02,2013,25.55,2.8796815E7,735758623.25,31069000.0,12127000.0,716816623.25
CATO,2012-01-28,2012,27.69,2.9158814E7,807407559.6600001,40218000.0,0.0,767189559.6600001
CATO,2011-01-29,2011,24.25,2.9503602E7,715462348.5,53456000.0,0.0,662006348.5
CATO,2010-01-30,2010,20.18,2.9584708E7,597019407.4399999,52960000.0,0.0,544059407.4399999
CHUY,2013-12-29,2013,34.84,1.6276999E7,567090645.1600001,5323000.0,6000000.0,567767645.1600001
CHUY,2012-12-30,2012,23.55,6809576.0,160365514.8,5855000.0,10000000.0,164510514.8
CTRN,2013-02-02,2013,10.14,1.4671638E7,148770409.32000002,37263000.0,0.0,111507409.32000002
CTRN,2012-01-28,2012,10.36,1.4589E7,151142040.0,41986000.0,0.0,109156040.0
CTRN,2011-01-29,2011,21.99,1.4832386E7,326164168.14,69231000.0,0.0,256933168.14
CTRN,2010-01-30,2010,30.22,1.4692699E7,444013363.78,62993000.0,0.0,381020363.78
HI,2013-09-30,2013,28.47,6.27E7,1785069000.0,42700000.0,664300000.0,2406669000.0
HI,2012-09-30,2012,20.39,6.22E7,1268258000.0,20200000.0,317100000.0,1565158000.0
HI,2011-09-30,2011,21.71,6.2E7,1346020000.0,115500000.0,462400000.0,1692920000.0
HI,2010-09-30,2010,21.49,0.0,0.0,0.0,0.0,0.0
HI,2009-09-30,2009,19.98,6.1827707E7,1235317585.8600001,35200000.0,60000000.0,1260117585.8600001
WBAI,2013-12-31,2013,20.66,5.41932823937E7,1119633214.253842,121507583.2509,7107649.1921999995,1005233280.195142
CHDN,2013-12-31,2013,29.7,1.7294E7,513631800.0,44708000.0,369191000.0,838114800.0
CHDN,2012-12-31,2012,21.34,1.7047E7,363782980.0,37177000.0,209728000.0,536333980.0
CHDN,2011-12-31,2011,18.33,1.6638E7,304974540.0,27325000.0,127563000.0,405212540.0
CHDN,2010-12-31,2010,13.96,4.9732797E7,694269846.12,88792000.0,285852000.0,891329846.12
CHDN,2009-12-31,2009,12.1,4.1134011E7,497721533.09999996,48768000.0,113568000.0,562521533.0999999
FRGI,2013-12-29,2013,43.25,2.3271431E7,1006489390.75,10978000.0,72385000.0,1067896390.75
FRGI,2012-12-30,2012,18.2,2.2890018E7,416598327.59999996,15533000.0,200949000.0,602014327.5999999
SKY,2013-05-31,2013,4.53,8391244.0,38012335.32,11838000.0,0.0,26174335.32
SKY,2012-05-31,2012,5.21,0.0,0.0,0.0,0.0,0.0
SKY,2011-05-31,2011,19.49,8391244.0,163545345.55999997,6031000.0,6334000.0,163848345.55999997
SKY,2010-05-31,2010,25.58,8391244.0,214648021.51999998,16438000.0,0.0,198210021.51999998
SKY,2009-05-31,2009,19.84,0.0,0.0,94786000.0,0.0,-94786000.0
MOV,2013-01-31,2013,36.4,2.5267E7,919718800.0,167889000.0,0.0,751829800.0
MOV,2012-01-31,2012,21.67,2.4926E7,540146420.0,182201000.0,0.0,357945420.0
MOV,2011-01-31,2011,14.38,2.4737988E7,355732267.44,103016000.0,0.0,252716267.44
MOV,2010-01-31,2010,13.08,2.4566055E7,321323999.4,70975000.0,10000000.0,260348999.39999998
SODA,2013-12-01,2013,55.76,0.0,0.0,41000000.0,15000000.0,-26000000.0
LQDT,2013-09-30,2013,25.75,3.1616926E7,814135844.5,95109000.0,0.0,719026844.5
LQDT,2012-09-30,2012,41.55,3.0854796E7,1282016773.8,104782000.0,42000000.0,1219234773.8
LQDT,2011-09-30,2011,32.7,2.7736865E7,906995485.5000001,128984000.0,0.0,778011485.5000001
LQDT,2010-09-30,2010,16.0,2.6833369E7,429333904.0,42534000.0,0.0,386799904.0
LQDT,2009-09-30,2009,9.62,2.7521646E7,264758234.51999998,33538000.0,138000.0,231358234.51999998
PBPB,2013-12-29,2013,27.88,1.0132805E7,282502603.4,69579000.0,1092000.0,214015603.39999998
NDLS,2013-12-31,2013,39.16,2.6406904E7,1034094360.6399999,968000.0,6312000.0,1039438360.6399999
UNF,2013-08-31,2013,104.42,1.4975E7,1563689500.0,197479000.0,111408000.0,1477618500.0
UNF,2012-08-25,2012,67.43,1.4882E7,1003493260.0000001,120123000.0,104685000.0,988055260.0000001
UNF,2011-08-27,2011,45.67,1.9854E7,906732180.0,48812000.0,120296000.0,978216180.0
UNF,2010-08-28,2010,44.01,1.9825248E7,872509164.48,121258000.0,181464000.0,932715164.48
UNF,2009-08-29,2009,44.44,1.9329E7,858980760.0,60151000.0,182015000.0,980844760.0
RUTH,2013-12-29,2013,12.71,3.5601374E7,452493463.54,10586000.0,19000000.0,460907463.54
RUTH,2012-12-30,2012,7.73,3.4313636E7,265244406.28,0.0,45000000.0,310244406.28
RUTH,2011-12-25,2011,6.25,3.4093104E7,213081900.0,3925000.0,28182000.0,237338900.0
RUTH,2010-12-26,2010,4.89,3.5151823E7,171892414.47,5018000.0,51000000.0,217874414.47
RUTH,2009-12-27,2009,2.79,2.4172893E7,67442371.47,1681000.0,125500000.0,191261371.47
CSS,2013-03-31,2013,23.97,9562000.0,229201140.0,0.0,0.0,229201140.0
CSS,2012-03-31,2012,19.72,0.0,0.0,0.0,0.0,0.0
CSS,2011-03-31,2011,17.62,9733405.0,171502596.10000002,48577000.0,66000.0,122991596.10000002
CSS,2010-03-31,2010,17.5,9668306.0,169195355.0,27217000.0,547000.0,142525355.0
SRI,2013-12-31,2013,11.23,2.6670501E7,299509726.23,62825000.0,197232000.0,433916726.23
SRI,2012-12-31,2012,6.26,2.4181E7,151373060.0,44555000.0,200236000.0,307054060.0
SRI,2011-12-31,2011,9.25,2.4181E7,223674250.0,78731000.0,227957000.0,372900250.0
SRI,2010-12-31,2010,14.85,2.5974765E7,385725260.25,71974000.0,169592000.0,483343260.25
SRI,2009-12-31,2009,6.98,2.5294335E7,176554458.3,91907000.0,183431000.0,268078458.3
TOWR,2013-12-31,2013,21.77,2.0387168E7,443828647.36,134880000.0,493777000.0,802725647.36
TOWR,2012-12-31,2012,7.99,1.9364433E7,154721819.67000002,113943000.0,486195000.0,526973819.67
TOWR,2011-12-31,2011,9.61,1.3865509E7,133247541.49,134984000.0,571285000.0,569548541.49
TOWR,2010-12-31,2010,15.16,1.9101588E7,289580074.08,150345000.0,558178000.0,697413074.0799999
MED,2013-12-31,2013,26.29,1.3774083E7,362120642.07,36382000.0,222000.0,325960642.07
MED,2012-12-31,2012,23.73,1.3965018E7,331389877.14,39937000.0,3641000.0,295093877.14
MED,2011-12-31,2011,16.49,1.3965018E7,230283146.82,14262000.0,4763000.0,220784146.82
MED,2010-12-31,2010,24.56,1.5421601E7,378754520.56,17165000.0,5799000.0,367388520.56
MED,2009-12-31,2009,16.65,1.5383941E7,256142617.64999998,10604000.0,6240000.0,251778617.64999998
MCRI,2013-12-31,2013,17.53,1.6301824E7,285770974.72,19329540.0,53800000.0,320241434.72
MCRI,2012-12-31,2012,9.5,1.6140078E7,153330741.0,19043213.0,162200000.0,296487528.0
MCRI,2011-12-31,2011,9.35,1.6138158E7,150891777.29999998,13582659.0,24680000.0,161989118.29999998
MCRI,2010-12-31,2010,12.06,1.6138158E7,194626185.48000002,13899806.0,28600000.0,209326379.48000002
MCRI,2009-12-31,2009,7.68,1.6125388E7,123842979.83999999,14420323.0,48500000.0,157922656.83999997
DFRG,2013-12-31,2013,20.9,2.3779782E7,496997443.79999995,13674000.0,29106000.0,512429443.79999995
DFRG,2012-12-25,2012,13.91,2.0432579E7,284217173.89,10763000.0,24255000.0,297709173.89
XOXO,2013-12-01,2013,14.92,0.0,0.0,91000000.0,0.0,-91000000.0
CMPR,2013-06-30,2013,51.49,3.3209172E7,1709940266.28,50065000.0,238750000.0,1898625266.28
CMPR,2012-06-30,2012,34.1,3.7813504E7,1289440486.4,62203000.0,229000000.0,1456237486.4
CMPR,2011-06-30,2011,26.7,0.0,0.0,0.0,0.0,0.0
CMPR,2010-06-30,2010,33.05,4.3738515E7,1445557920.7499998,162727000.0,5222000.0,1288052920.7499998
CMPR,2009-06-30,2009,43.14,4.3330166E7,1869263361.24,133988000.0,18814000.0,1754089361.24
PRTS,2013-12-28,2013,2.37,3.2697E7,77491890.0,818000.0,9771000.0,86444890.0
PRTS,2012-12-29,2012,1.84,3.0818E7,56705120.0,0.0,140000.0,56845120.0
PRTS,2011-01-01,2011,8.3,3.0408106E7,252387279.8,17595000.0,24317000.0,259109279.8
PRTS,2010-01-02,2010,6.0,2.9850507E7,179103042.0,26251000.0,0.0,152852042.0
RLH,2013-12-31,2013,5.88,1.9575E7,115101000.0,13058000.0,43058000.0,145101000.0
RLH,2012-12-31,2012,7.33,1.9327E7,141666910.0,6477000.0,49178000.0,184367910.0
RLH,2011-12-31,2011,7.15,0.0,0.0,0.0,0.0,0.0
RLH,2010-12-31,2010,7.73,1.8654263E7,144197452.99,8132000.0,125977000.0,262042452.99
RLH,2009-12-31,2009,5.93,1.8175145E7,107778609.85,7682000.0,137147000.0,237243609.85
WPP,2013-12-31,2013,109.42,2.0950448791391E9,229239810675.40033,3678145695.3642,-7387417218.5431,218174247761.49304
WPP,2012-12-31,2012,68.64,2.0558016574675E9,141110225768.5692,3157954545.4545,-7737824675.3247,130214446547.79001
WPP,2011-12-31,2011,51.96,1.9633404052795E9,102015167458.32281,3022670807.4534,-6850000000.0,92142496650.86942
WPP,2010-12-31,2010,57.02,1.9571515794393E9,111596783059.62889,3061059190.0312,-6002492211.837999,102533231657.75969
WPP,2009-12-31,2009,48.53,2.0312997783172E9,98578978241.73372,2696925566.343,-6969417475.728201,88912635199.66252
BBRG,2013-12-01,2013,14.71,0.0,0.0,8000000.0,16000000.0,8000000.0
OXM,2013-02-02,2013,49.66,1.6563E7,822518580.0,7517000.0,116496000.0,931497580.0
OXM,2012-01-28,2012,50.96,1.651E7,841349600.0,13373000.0,105976000.0,933952600.0
OXM,2011-01-29,2011,24.12,1.5569208E7,375529296.96000004,44094000.0,147065000.0,478500296.96000004
OXM,2010-01-30,2010,20.29,1.6517053E7,335131005.37,8288000.0,146408000.0,473251005.37
CMT,2013-12-31,2013,12.05,7220000.0,87001000.0,2266000.0,5743000.0,90478000.0
CMT,2012-12-31,2012,7.0,7104000.0,49728000.0,7838000.0,9477000.0,51367000.0
CMT,2011-12-31,2011,8.5,6954000.0,59109000.0,4634000.0,13581000.0,68056000.0
CMT,2010-12-31,2010,6.2,7083176.0,43915691.2,5657000.0,17732000.0,55990691.2
CMT,2009-12-31,2009,2.99,7001106.0,20933306.94,4141838.0,21407847.0,38199315.94
AVHI,2013-12-01,2013,19.18,0.0,0.0,145000000.0,105000000.0,-40000000.0
BBW,2013-12-28,2013,8.4,1.6465138E7,138307159.20000002,44665000.0,19357000.0,112999159.20000002
BBW,2012-12-29,2012,4.22,1.6331672E7,68919655.83999999,45171000.0,20843000.0,44591655.83999999
BBW,2011-01-01,2011,7.66,1.9554043E7,149783969.38,58755000.0,0.0,91028969.38
BBW,2010-01-02,2010,4.75,2.0361705E7,96718098.75,60399000.0,0.0,36319098.75
LCUT,2013-12-31,2013,14.19,1.2757E7,181021830.0,4947000.0,20625000.0,196699830.0
LCUT,2012-12-31,2012,10.13,1.2511E7,126736430.00000001,1871000.0,35000000.0,159865430.0
LCUT,2011-12-31,2011,11.81,0.0,0.0,2972000.0,57625000.0,54653000.0
LCUT,2010-12-31,2010,14.54,1.2050543E7,175214895.22,3351000.0,77657000.0,249520895.22
LCUT,2009-12-31,2009,6.25,1.2023059E7,75144118.75,682000.0,95128000.0,169590118.75
JAX,2013-12-29,2013,0.1,0.0,0.0,18069000.0,34640000.0,16571000.0
DLB,2013-09-27,2013,35.32,1.01879E8,3598366280.0,454397000.0,0.0,3143969280.0
DLB,2012-09-28,2012,30.74,1.06926E8,3286905240.0,492600000.0,0.0,2794305240.0
DLB,2011-09-30,2011,30.74,1.11444E8,3425788560.0,551512000.0,0.0,2874276560.0
DLB,2010-09-24,2010,62.56,1.13452E8,7097557120.0,545861000.0,0.0,6551696120.0
DLB,2009-09-25,2009,45.05,1.13562161E8,5115975353.049999,451678000.0,7449000.0,4671746353.049999
NATH,2013-03-31,2013,36.63,4400000.0,161172000.0,13403000.0,764000.0,148533000.0
NATH,2012-03-25,2012,21.09,4906000.0,103467540.0,6029000.0,0.0,97438540.0
NATH,2011-03-27,2011,18.93,5082313.0,96208185.09,13912000.0,0.0,82296185.09
NATH,2010-03-28,2010,15.36,5640919.0,86644515.84,11609000.0,0.0,75035515.84
MCS,2013-05-30,2013,12.72,2.7846E7,354201120.0,0.0,242773000.0,596974120.0
MCS,2012-05-31,2012,13.76,0.0,0.0,6020000.0,204194000.0,198174000.0
MCS,2011-05-26,2011,9.63,2.9723579E7,286238065.77000004,8890000.0,215223000.0,492571065.77000004
MCS,2010-05-27,2010,10.32,2.9864492E7,308201557.44,9132000.0,236664000.0,535733557.44
SMP,2013-12-31,2013,33.76,2.297469E7,775625534.4,5559000.0,75000.0,770141534.4
SMP,2012-12-31,2012,23.01,2.2812077E7,524905891.77000004,13074000.0,195000.0,512026891.77000004
SMP,2011-12-31,2011,20.99,2.2794606E7,478458779.93999994,10871000.0,299000.0,467886779.93999994
SMP,2010-12-31,2010,12.29,2.2655492E7,278435996.68,12135000.0,65596000.0,331896996.68
SMP,2009-12-31,2009,7.84,1.907408E7,149540787.2,10618000.0,76405000.0,215327787.2
RCKY,2013-12-31,2013,15.69,7517364.0,117947441.16,4215617.0,38388198.0,152120022.16
RCKY,2012-12-31,2012,14.03,7503494.0,105274020.82,4022579.0,23461340.0,124712781.82
RCKY,2011-12-31,2011,10.97,7486655.0,82128605.35000001,3650291.0,35000000.0,113478314.35000001
RCKY,2010-12-31,2010,11.03,7409537.0,81727193.11,4362531.0,35095818.0,112460480.11
RCKY,2009-12-31,2009,8.59,5554465.0,47712854.35,1797093.0,55591646.0,101507407.35
SYX,2013-12-31,2013,11.43,3.7E7,422910000.0,181400000.0,5400000.0,246910000.0
SYX,2012-12-31,2012,9.61,3.69E7,354609000.0,150700000.0,8100000.0,212009000.0
SYX,2011-12-31,2011,17.94,36805.0,660281.7000000001,97254000.0,9685000.0,-86908718.3
SYX,2010-12-31,2010,13.5,3.6677936E7,495152136.0,92077000.0,10041000.0,413116136.0
SYX,2009-12-31,2009,17.53,3.6410409E7,638274469.7700001,58309000.0,16391000.0,596356469.7700001
GCO,2013-02-02,2013,58.33,2.3584E7,1375654720.0,59795000.0,50682000.0,1366541720.0
GCO,2012-01-28,2012,67.63,2.3234E7,1571315420.0,53790000.0,40704000.0,1558229420.0
GCO,2011-01-29,2011,39.52,2.3623506E7,933600957.1200001,55934000.0,0.0,877666957.1200001
GCO,2010-01-30,2010,25.57,2.3756551E7,607455009.07,82148000.0,0.0,525307009.07000005
NVR,2013-12-31,2013,1120.2,4737124.0,5306526304.8,866253000.0,0.0,4440273304.8
NVR,2012-12-31,2012,1040.86,5011000.0,5215749459.999999,1153507000.0,0.0,4062242459.999999
NVR,2011-12-31,2011,702.0,5469000.0,3839238000.0,480794000.0,3226000.0,3361670000.0
NVR,2010-12-31,2010,787.31,5893000.0,4639617830.0,1193750000.0,3502000.0,3449369830.0
NVR,2009-12-31,2009,684.14,5937959.0,4062395270.2599998,1250150000.0,0.0,2812245270.2599998
TRK,2013-12-31,2013,19.07,4.1405E7,789593350.0,97343000.0,466989000.0,1159239350.0
TRK,2012-12-31,2012,16.16,4.1431E7,669524960.0,106408000.0,521259000.0,1084375960.0
TRK,2011-12-31,2011,13.99,4.1524E7,580920760.0,87368000.0,572557000.0,1066109760.0
TRK,2010-12-31,2010,14.94,4.1689777E7,622845268.38,92200000.0,628697000.0,1159342268.38
TRK,2009-12-31,2009,16.22,4.2393129E7,687616552.38,97651000.0,672362000.0,1262327552.38
IHG,2013-12-31,2013,44.72,1.87739696E8,8395719205.12,248000000.0,1399000000.0,9546719205.119999
IHG,2012-12-31,2012,38.38,1.89735964E8,7282066298.320001,387000000.0,1450000000.0,8345066298.320001
IHG,2011-12-31,2011,26.44,1.89033673E8,4998050314.12,182000000.0,691000000.0,5507050314.12
IHG,2010-12-31,2010,28.06,1.87403334E8,5258537552.04,78000000.0,794000000.0,5974537552.04
IHG,2009-12-31,2009,21.76,1.86473505E8,4057663468.8,40000000.0,1122000000.0,5139663468.8
FLXS,2013-03-31,2013,20.59,0.0,0.0,11737000.0,0.0,-11737000.0
FLXS,2012-06-30,2012,21.26,6781000.0,144164060.0,13970000.0,0.0,130194060.0
FLXS,2011-06-30,2011,15.64,6710112.0,104946151.68,17889000.0,0.0,87057151.68
FLXS,2010-06-30,2010,11.21,6642644.0,74464039.24000001,8278000.0,0.0,66186039.24000001
FLXS,2009-06-30,2009,8.1,6576000.0,53265600.0,1714000.0,10000000.0,61551600.0
MYE,2013-12-31,2013,19.56,3.358872E7,656995363.1999999,6539000.0,19987000.0,670443363.1999999
MYE,2012-12-31,2012,14.72,3.359702E7,494548134.40000004,3948000.0,92814000.0,583414134.4000001
MYE,2011-12-31,2011,13.08,0.0,0.0,0.0,0.0,0.0
MYE,2010-12-31,2010,8.83,3.5315402E7,311834999.66,4705000.0,83835000.0,390964999.66
MYE,2009-12-31,2009,9.14,3.5278129E7,322442099.06,4728000.0,104315000.0,422029099.06
NC,2013-12-31,2013,13.6,7905773.0,107518512.8,95390000.0,183750000.0,195878512.8
NC,2012-12-31,2012,14.72,8394310.0,123564243.2,139855000.0,177697000.0,161406243.2
NC,2011-12-31,2011,7.66,0.0,0.0,338600000.0,307200000.0,-31400000.0
NC,2010-12-31,2010,8.28,8332524.0,68993298.72,261900000.0,391500000.0,198593298.72
NC,2009-12-31,2009,4.03,8292373.0,33418263.19,256200000.0,31900000.0,-190881736.81
EVI,2013-06-30,2013,1.74,7033732.0,12238693.68,5944260.0,0.0,6294433.68
EVI,2012-06-30,2012,1.35,0.0,0.0,0.0,0.0,0.0
EVI,2011-06-30,2011,1.28,7033732.0,9003176.96,6907020.0,0.0,2096156.960000001
EVI,2010-06-30,2010,1.1,7033732.0,7737105.2,6061378.0,0.0,1675727.2000000002
EVI,2009-06-30,2009,0.91,7033804.0,6400761.640000001,5460954.0,0.0,939807.6400000006
HOFT,2013-02-03,2013,15.96,1.0745E7,171490200.0,26342000.0,0.0,145148200.0
HOFT,2012-01-29,2012,12.29,1.0762E7,132264979.99999999,40355000.0,0.0,91909979.99999999
HOFT,2011-01-30,2011,12.9,10757.0,138765.30000000002,16623000.0,0.0,-16484234.7
HOFT,2010-01-31,2010,13.32,1.0771912E7,143481867.84,37995000.0,0.0,105486867.84
GHC,2013-12-31,2013,396.86,7238000.0,2872472680.0,569719000.0,450776000.0,2753529680.0
GHC,2012-12-31,2012,219.6,7360000.0,1616256000.0,512431000.0,696711000.0,1800536000.0
GHC,2011-01-02,2011,234.51,0.0,0.0,437740000.0,399650000.0,-38090000.0
GHC,2010-01-03,2010,248.79,9399996.0,2338625004.84,477673000.0,399295000.0,2260247004.84
CSV,2013-12-31,2013,18.41,1.7826E7,328176660.0,1377000.0,17210000.0,344009660.0
CSV,2012-12-31,2012,11.14,1.8126E7,201923640.0,1698000.0,15231000.0,215456640.0
CSV,2011-12-31,2011,5.82,0.0,0.0,0.0,0.0,0.0
CSV,2010-12-31,2010,4.67,1.7781974E7,83041818.58,1279000.0,230126000.0,311888818.58
CSV,2009-12-31,2009,4.02,1.7327262E7,69655593.24,3616000.0,230624000.0,296663593.24
DAVE,2013-12-29,2013,20.07,7361468.0,147744662.76,2394000.0,19905000.0,165255662.76
DAVE,2012-01-01,2012,9.15,7725262.0,70686147.3,1423000.0,21355000.0,90618147.3
DAVE,2011-01-02,2011,9.97,8419471.0,83942125.87,2748000.0,24035000.0,105229125.87
DAVE,2010-01-03,2010,6.0,9224516.0,55347096.0,3623000.0,18152000.0,69876096.0
WEYS,2013-12-31,2013,27.37,1.0779E7,295021230.0,15969000.0,12000000.0,291052230.0
WEYS,2012-12-31,2012,23.0,1.1066E7,254518000.0,17288000.0,45000000.0,282230000.0
WEYS,2011-12-31,2011,24.91,0.0,0.0,10329000.0,37000000.0,26671000.0
WEYS,2010-12-31,2010,22.78,1.1307421E7,257583050.38000003,7150000.0,5000000.0,255433050.38000003
WEYS,2009-12-31,2009,22.56,1.1322193E7,255428674.07999998,30000000.0,0.0,225428674.07999998
VOXX,2013-02-28,2013,9.69,2.341557E7,226896873.29999998,19777000.0,175016000.0,382135873.29999995
VOXX,2012-02-29,2012,12.63,2.3080081E7,291501423.03000003,13606000.0,38452000.0,316347423.03000003
VOXX,2011-02-28,2011,7.18,2.3041459E7,165437675.62,98630000.0,11896000.0,78703675.62
VOXX,2010-02-28,2010,6.65,2.2883859E7,152177662.35,69511000.0,20189000.0,102855662.35
CRMT,2013-04-30,2013,46.62,9111851.0,424794493.62,272000.0,99563000.0,524085493.62
CRMT,2012-04-30,2012,45.64,9793616.0,446980634.24,276000.0,77900000.0,524604634.24
CRMT,2011-04-30,2011,25.78,1.0603239E7,273351501.42,223000.0,0.0,273128501.42
CRMT,2010-04-30,2010,24.12,1.1566981E7,278995581.72,268000.0,0.0,278727581.72
MHO,2013-12-31,2013,24.76,2.3822E7,589832720.0,128725000.0,0.0,461107720.0
MHO,2012-12-31,2012,27.71,1.9651E7,544529210.0,145498000.0,0.0,399031210.0
MHO,2011-12-31,2011,11.24,1.8698E7,210165520.0,59793000.0,5801000.0,156173520.0
MHO,2010-12-31,2010,14.71,1.8523335E7,272478257.85,123131000.0,0.0,149347257.85000002
MHO,2009-12-31,2009,10.32,1.8519436E7,191120579.52,132232000.0,0.0,58888579.52000001
TLYS,2013-02-02,2013,13.91,2.5656E7,356874960.0,17314000.0,3970000.0,343530960.0
ZX,2013-12-01,2013,3.94,0.0,0.0,749000000.0,558000000.0,-191000000.0
KNDI,2013-12-31,2013,12.17,3.6978476E7,450028052.92,12764005.0,63788028.0,501052075.92
KNDI,2012-12-31,2012,3.6,2.9941134E7,107788082.4,27970460.0,70613195.0,150430817.4
KNDI,2011-12-31,2011,3.41,2.217355E7,75611805.5,2294352.0,5847552.0,79165005.5
KNDI,2010-12-31,2010,4.37,2.4305831E7,106216481.47,25152253.0,47474180.0,128538408.47
KNDI,2009-12-31,2009,3.97,1.9961E7,79245170.0,5923191.0,34258106.0,107580085.0
CLAR,2013-12-31,2013,10.65,3.2007E7,340874550.0,4478000.0,38041000.0,374437550.0
CLAR,2012-12-31,2012,7.8,2.9817E7,232572600.0,5111000.0,40488000.0,267949600.0
CLAR,2011-12-31,2011,7.97,2.1845E7,174104650.0,2400000.0,38070000.0,209774650.0
CLAR,2010-12-31,2010,7.01,2.1738484E7,152386772.84,2767000.0,29764000.0,179383772.84
CLAR,2009-12-31,2009,4.35,1.7366747E7,75545349.44999999,58363000.0,0.0,17182349.449999988
PLOW,2013-12-31,2013,14.55,2.2029374E7,320527391.7,19864000.0,110994000.0,411657391.7
PLOW,2012-12-31,2012,13.07,2.1894569E7,286162016.83,24136000.0,111966000.0,373992016.83
PLOW,2011-12-31,2011,13.5,0.0,0.0,39432000.0,122937000.0,83505000.0
PLOW,2010-12-31,2010,14.51,2.1405426E7,310592731.26,20149000.0,121154000.0,411597731.26
CVCO,2013-03-30,2013,45.11,6956706.0,313817007.65999997,47823000.0,82287000.0,348281007.65999997
CVCO,2012-03-31,2012,44.22,0.0,0.0,0.0,0.0,0.0
CVCO,2011-03-31,2011,38.5,6817606.0,262477831.0,76949000.0,36000000.0,221528831.0
CVCO,2010-03-31,2010,35.79,6541684.0,234126870.35999998,75215000.0,0.0,158911870.35999998
JOUT,2013-09-27,2013,27.45,8305000.0,227972250.0,55694000.0,8333000.0,180611250.0
JOUT,2012-09-28,2012,20.02,8155000.0,163263100.0,58904000.0,8860000.0,113219100.0
JOUT,2011-09-30,2011,18.45,8045000.0,148430250.0,44514000.0,14972000.0,118888250.0
